form_family,schedule,line_number,item_description,column_role,mdrm_code,forms,start_date,notes
call,RC-N,M.2,"Loans to finance commercial real estate, construction, and land development activities (not secured by real estate) included in Schedule RC-N items 4 and 7 above",mdrm_90_plus,RCFD6559,031,2001-03-31,
call,RC-N,M.2,"Loans to finance commercial real estate, construction, and land development activities (not secured by real estate) included in Schedule RC-N items 4 and 7 above",mdrm_nonaccrual,RCFD6560,031,2001-03-31,
call,RC-N,M.2,"Loans to finance commercial real estate, construction, and land development activities (not secured by real estate) included in Schedule RC-N items 4 and 7 above",mdrm_nonaccrual,RCON1583,051,2017-03-31,
call,RC-N,M.2,"Loans to finance commercial real estate, construction, and land development activities (not secured by real estate) included in Schedule RC-N items 4 and 7 above",mdrm_30_89,RCON1594,051,2017-03-31,
call,RC-N,M.2,"Loans to finance commercial real estate, construction, and land development activities (not secured by real estate) included in Schedule RC-N items 4 and 7 above",mdrm_90_plus,RCON1597,051,2017-03-31,
call,RC-N,M.2,"Loans to finance commercial real estate, construction, and land development activities (not secured by real estate) included in Schedule RC-N items 4 and 7 above",mdrm_30_89,RCON6558,041,2017-03-31,
call,RC-N,M.2,"Loans to finance commercial real estate, construction, and land development activities (not secured by real estate) included in Schedule RC-N items 4 and 7 above",mdrm_90_plus,RCON6559,041,2017-03-31,
call,RC-N,M.2,"Loans to finance commercial real estate, construction, and land development activities (not secured by real estate) included in Schedule RC-N items 4 and 7 above",mdrm_nonaccrual,RCON6560,041,2017-03-31,
call,RC-N,M.3,Loans secured by real estate to non-U.S. addressees (domicile) included in Schedule RC-N item 1 above,mdrm_30_89,RCFD1248,031,2001-03-31,
call,RC-N,M.3,Loans secured by real estate to non-U.S. addressees (domicile) included in Schedule RC-N item 1 above,mdrm_90_plus,RCFD1249,031,2001-03-31,
call,RC-N,M.3,Loans secured by real estate to non-U.S. addressees (domicile) included in Schedule RC-N item 1 above,mdrm_nonaccrual,RCFD1250,031,2001-03-31,
call,RC-N,M.3,Loans secured by real estate to non-U.S. addressees (domicile) included in Schedule RC-N item 1 above,mdrm_nonaccrual,RCONC226,051,2017-03-31,
call,RC-N,M.3,Loans secured by real estate to non-U.S. addressees (domicile) included in Schedule RC-N item 1 above,mdrm_30_89,RCONC240,051,2017-03-31,
call,RC-N,M.3,Loans secured by real estate to non-U.S. addressees (domicile) included in Schedule RC-N item 1 above,mdrm_90_plus,RCONC241,051,2017-03-31,
call,RC-N,M.3.a,Loans secured by real estate to non-U.S. addressees (domicile) included in Schedule RC-N item 1 above,mdrm_30_89,RCON1248,041,2001-03-31,
call,RC-N,M.3.a,Loans secured by real estate to non-U.S. addressees (domicile) included in Schedule RC-N item 1 above,mdrm_90_plus,RCON1249,041,2001-03-31,
call,RC-N,M.3.a,Loans secured by real estate to non-U.S. addressees (domicile) included in Schedule RC-N item 1 above,mdrm_nonaccrual,RCON1250,041,2001-03-31,
call,RC-N,M.3.b,Loans to and acceptances of foreign banks included in Schedule RC-N item 2 above,mdrm_30_89,RCON5380,041,2001-03-31,
call,RC-N,M.3.b,Loans to and acceptances of foreign banks included in Schedule RC-N item 2 above,mdrm_90_plus,RCON5381,041,2001-03-31,
call,RC-N,M.3.b,Loans to and acceptances of foreign banks included in Schedule RC-N item 2 above,mdrm_nonaccrual,RCON5382,041,2001-03-31,
call,RC-N,M.3.c,Commercial and industrial loans to non-U.S. addressees (domicile) included in Schedule RC-N item 4 above,mdrm_30_89,RCON1254,041,2001-03-31,
call,RC-N,M.3.c,Commercial and industrial loans to non-U.S. addressees (domicile) included in Schedule RC-N item 4 above,mdrm_90_plus,RCON1255,041,2001-03-31,
call,RC-N,M.3.c,Commercial and industrial loans to non-U.S. addressees (domicile) included in Schedule RC-N item 4 above,mdrm_nonaccrual,RCON1256,041,2001-03-31,
call,RC-N,M.3.d,"Leases to individuals for household, family, and other personal expenditures included in Schedule RC-N item 8 above",mdrm_30_89,RCONF166,041,2007-03-31,
call,RC-N,M.3.d,"Leases to individuals for household, family, and other personal expenditures included in Schedule RC-N item 8 above",mdrm_90_plus,RCONF167,041,2007-03-31,
call,RC-N,M.3.d,"Leases to individuals for household, family, and other personal expenditures included in Schedule RC-N item 8 above",mdrm_nonaccrual,RCONF168,041,2007-03-31,
call,RC-N,M.4,Loans to finance agricultural production and other loans to farmers included in Schedule RC-N item 7 above,mdrm_nonaccrual,RCON1583,041,2017-03-31,
call,RC-N,M.4,Loans to finance agricultural production and other loans to farmers included in Schedule RC-N item 7 above,mdrm_30_89,RCON1594,041,2017-03-31,
call,RC-N,M.4,Loans to finance agricultural production and other loans to farmers included in Schedule RC-N item 7 above,mdrm_90_plus,RCON1597,041,2017-03-31,
call,RC-N,M.4.a,Nonaccrual loans: Additions to nonaccrual during the year,mdrm_single,RCONC410,051,2017-03-31,single-column memorandum (nonaccrual flow); code in mdrm_single
call,RC-N,M.4.b,Nonaccrual loans: Sales of nonaccrual loans during the year,mdrm_single,RCONC411,051,2017-03-31,single-column memorandum (nonaccrual flow); code in mdrm_single
call,RC-N,M.5,Loans and leases held for sale included in Schedule RC-N items 1 through 8 above,mdrm_nonaccrual,RCFDC226,031,2002-03-31,
call,RC-N,M.5,Loans and leases held for sale included in Schedule RC-N items 1 through 8 above,mdrm_30_89,RCFDC240,031,2002-03-31,
call,RC-N,M.5,Loans and leases held for sale included in Schedule RC-N items 1 through 8 above,mdrm_90_plus,RCFDC241,031,2002-03-31,
call,RC-N,M.5,Loans and leases held for sale included in Schedule RC-N items 1 through 8 above,mdrm_nonaccrual,RCONC226,041,2017-03-31,
call,RC-N,M.5,Loans and leases held for sale included in Schedule RC-N items 1 through 8 above,mdrm_30_89,RCONC240,041,2017-03-31,
call,RC-N,M.5,Loans and leases held for sale included in Schedule RC-N items 1 through 8 above,mdrm_90_plus,RCONC241,041,2017-03-31,
call,RC-N,M.5,Loans and leases held for sale included in Schedule RC-N items 1 through 8 above,mdrm_30_89,RCONPV23,051,2024-12-31,
call,RC-N,M.5,Loans and leases held for sale included in Schedule RC-N items 1 through 8 above,mdrm_90_plus,RCONPV24,051,2024-12-31,
call,RC-N,M.5,Loans and leases held for sale included in Schedule RC-N items 1 through 8 above,mdrm_nonaccrual,RCONPV25,051,2024-12-31,
call,RC-N,M.6,Derivative contracts: Fair value of amounts carried as assets,mdrm_30_89,RCFD3529,031,2001-06-30,
call,RC-N,M.6,Derivative contracts: Fair value of amounts carried as assets,mdrm_90_plus,RCFD3530,031,2001-06-30,
call,RC-N,M.7,Additions to nonaccrual assets during the previous six months,mdrm_single,RCFDC410,031,2006-09-30,single-column memorandum (nonaccrual flow); code in mdrm_single
call,RC-N,M.7,Additions to nonaccrual assets during the previous six months,mdrm_single,RCONC410,041,2017-03-31,single-column memorandum (nonaccrual flow); code in mdrm_single
call,RC-N,M.8,Nonaccrual assets sold during the previous six months,mdrm_single,RCFDC411,031,2006-09-30,single-column memorandum (nonaccrual flow); code in mdrm_single
call,RC-N,M.8,Nonaccrual assets sold during the previous six months,mdrm_single,RCONC411,041,2017-03-31,single-column memorandum (nonaccrual flow); code in mdrm_single
call,RC-N,M.9,Loans to nondepository financial institutions included in Schedule RC-N item 7,mdrm_30_89,RCFDPV23,031,2024-12-31,
call,RC-N,M.9,Loans to nondepository financial institutions included in Schedule RC-N item 7,mdrm_90_plus,RCFDPV24,031,2024-12-31,
call,RC-N,M.9,Loans to nondepository financial institutions included in Schedule RC-N item 7,mdrm_nonaccrual,RCFDPV25,031,2024-12-31,
call,RC-N,M.9,Loans to nondepository financial institutions included in Schedule RC-N item 7,mdrm_30_89,RCONPV23,041,2024-12-31,
call,RC-N,M.9,Loans to nondepository financial institutions included in Schedule RC-N item 7,mdrm_90_plus,RCONPV24,041,2024-12-31,
call,RC-N,M.9,Loans to nondepository financial institutions included in Schedule RC-N item 7,mdrm_nonaccrual,RCONPV25,041,2024-12-31,
