form_family,schedule,line_number,item_description,column_role,mdrm_code,forms,start_date,notes
y9c,HC-R,4.c.,Past-due/SSFA RW: Exposures past due 90+ days or nonaccrual,call_mdrm,RCFDS431,,2014-03-31,Grid line; other columns present: BCDEGHIJRS
y9c,HC-R,40.a.,Adjusted allowances for credit losses (AACL) includable in tier 2,mdrm_code,BHCA5310,,2014-03-31,Limited to 1.25% of RWA
y9c,HC-R,40.a.,Adjusted allowances for credit losses (AACL) includable in tier 2,call_mdrm,RCFA5310,,2014-03-31,Limited to 1.25% of RWA
y9c,HC-R,40.b.,"Eligible credit reserves includable in tier 2 (advanced, parallel-run exit)",mdrm_code,BHCW5310,,2014-03-31,
y9c,HC-R,40.b.,"Eligible credit reserves includable in tier 2 (advanced, parallel-run exit)",call_mdrm,RCFW5310,,2014-03-31,
y9c,HC-R,42.a.,Tier 2 capital before deductions (sum of items 37-40),mdrm_code,BHCAP870,,2014-03-31,
y9c,HC-R,42.a.,Tier 2 capital before deductions (sum of items 37-40),call_mdrm,RCFAP870,,2014-03-31,
y9c,HC-R,42.b.,"Tier 2 capital before deductions (advanced, parallel-run exit)",mdrm_code,BHCWP870,,2014-03-31,
y9c,HC-R,42.b.,"Tier 2 capital before deductions (advanced, parallel-run exit)",call_mdrm,RCFWP870,,2014-03-31,
y9c,HC-R,44.a.,"Tier 2 capital (greater of item 42.a minus 43, or zero)",mdrm_code,BHCA5311,,2014-03-31,
y9c,HC-R,44.a.,"Tier 2 capital (greater of item 42.a minus 43, or zero)",call_mdrm,RCFA5311,,2014-03-31,
y9c,HC-R,44.b.,"Tier 2 capital (advanced, parallel-run exit)",mdrm_code,BHCW5311,,2014-03-31,
y9c,HC-R,44.b.,"Tier 2 capital (advanced, parallel-run exit)",call_mdrm,RCFW5311,,2014-03-31,
y9c,HC-R,45.a.,Total capital (sum of items 26 and 44.a),mdrm_code,BHCA3792,,2014-03-31,
y9c,HC-R,45.a.,Total capital (sum of items 26 and 44.a),call_mdrm,RCFA3792,,2014-03-31,
y9c,HC-R,45.b.,"Total capital (advanced, parallel-run exit)",mdrm_code,BHCW3792,,2014-03-31,
y9c,HC-R,45.b.,"Total capital (advanced, parallel-run exit)",call_mdrm,RCFW3792,,2014-03-31,
y9c,HC-R,46.a.,Total risk-weighted assets (from Part II item 31),mdrm_code,BHCAA223,,2014-03-31,
y9c,HC-R,46.a.,Total risk-weighted assets (from Part II item 31),call_mdrm,RCFAA223,,2014-03-31,
y9c,HC-R,46.b.,Total RWA using advanced approaches (FFIEC 101 Sch A item 60),mdrm_code,BHCWA223,,2014-03-31,
y9c,HC-R,46.b.,Total RWA using advanced approaches (FFIEC 101 Sch A item 60),call_mdrm,RCFWA223,,2014-03-31,
y9c,HC-R,5.a.,Other RW: Residential mortgage exposures,mdrm_code,BHCKS439,,2014-03-31,Grid line; other columns present: BCGHIRS
y9c,HC-R,5.a.,Other RW: Residential mortgage exposures,call_mdrm,RCFDS439,,2014-03-31,Grid line; other columns present: BCGHIRS
y9c,HC-R,5.b.,Other RW: High volatility CRE (HVCRE) exposures,mdrm_code,BHCKS445,,2014-03-31,Grid line; other columns present: BCGHIJRS
y9c,HC-R,5.b.,Other RW: High volatility CRE (HVCRE) exposures,call_mdrm,RCFDS445,,2014-03-31,Grid line; other columns present: BCGHIJRS
y9c,HC-R,5.c.,Other RW: Exposures past due 90+ days or nonaccrual,mdrm_code,BHCKS449,,2014-03-31,Grid line; other columns present: BCDEGHIJRS
y9c,HC-R,5.c.,Other RW: Exposures past due 90+ days or nonaccrual,call_mdrm,RCFDS449,,2014-03-31,Grid line; other columns present: BCDEGHIJRS
y9c,HC-R,5.d.,Other RW: All other exposures,mdrm_code,BHCKS457,,2014-03-31,Grid line; other columns present: BCDEGHIJRS
y9c,HC-R,5.d.,Other RW: All other exposures,call_mdrm,RCFDS457,,2014-03-31,Grid line; other columns present: BCDEGHIJRS
y9c,HC-R,60.a,of which: Stress capital buffer or 2.500% (advanced approaches),mdrm_code,BHCALE85,,2014-03-31,
y9c,HC-R,60.a,of which: Stress capital buffer or 2.500% (advanced approaches),mdrm_code,BHCWLE85,,2014-03-31,
y9c,HC-R,60.b,of which: GSIB surcharge (if applicable),mdrm_code,BHCALE86,,2014-03-31,
y9c,HC-R,60.b,of which: GSIB surcharge (if applicable),mdrm_code,BHCWLE86,,2014-03-31,
y9c,HC-R,60.c,of which: Countercyclical capital buffer amount (if applicable),mdrm_code,BHCALE87,,2014-03-31,
y9c,HC-R,60.c,of which: Countercyclical capital buffer amount (if applicable),mdrm_code,BHCWLE87,,2014-03-31,
y9c,HC-R,62.a,TLAC risk-weighted asset buffer,mdrm_code,BHCALF27,,2014-03-31,
y9c,HC-R,62.b,TLAC leverage buffer,mdrm_code,BHCALF28,,2014-03-31,
y9c,HC-R,8.a.,All other assets: Separate account bank-owned life insurance,mdrm_code,BHCKH296,,2014-03-31,Grid line; other columns present: S
y9c,HC-R,8.a.,All other assets: Separate account bank-owned life insurance,call_mdrm,RCFDH296,,2014-03-31,Grid line; other columns present: S
y9c,HC-R,8.b.,All other assets: Default fund contributions to central counterparties,mdrm_code,BHCKH298,,2014-03-31,Grid line; other columns present: S
y9c,HC-R,8.b.,All other assets: Default fund contributions to central counterparties,call_mdrm,RCFDH298,,2014-03-31,Grid line; other columns present: S
y9c,HC-R,9.a.,LESS: Net unrealized gains (losses) on AFS debt securities,mdrm_code,BHCAP844,,2014-03-31,
y9c,HC-R,9.a.,Securitization (SSFA): Held-to-maturity securities,mdrm_code,BHCKS475,,2014-03-31,Grid line; other columns present: BQTU
y9c,HC-R,9.a.,LESS: Net unrealized gains (losses) on AFS debt securities,call_mdrm,RCFAP844,,2014-03-31,
y9c,HC-R,9.a.,Securitization (SSFA): Held-to-maturity securities,call_mdrm,RCFDS475,,2014-03-31,Grid line; other columns present: BQTU
y9c,HC-R,9.b.,Securitization (SSFA): Available-for-sale securities,mdrm_code,BHCKS480,,2014-03-31,Grid line; other columns present: BQTU
y9c,HC-R,9.b.,Securitization (SSFA): Available-for-sale securities,call_mdrm,RCFDS480,,2014-03-31,Grid line; other columns present: BQTU
y9c,HC-R,9.c.,LESS: Accumulated net gains (losses) on cash flow hedges,mdrm_code,BHCAP846,,2014-03-31,
y9c,HC-R,9.c.,Securitization (SSFA): Trading assets,mdrm_code,BHCKS485,,2014-03-31,Grid line; other columns present: BQTU
y9c,HC-R,9.c.,LESS: Accumulated net gains (losses) on cash flow hedges,call_mdrm,RCFAP846,,2014-03-31,
y9c,HC-R,9.c.,Securitization (SSFA): Trading assets,call_mdrm,RCFDS485,,2014-03-31,Grid line; other columns present: BQTU
y9c,HC-R,9.d.,LESS: AOCI from defined benefit postretirement plans,mdrm_code,BHCAP847,,2014-03-31,
y9c,HC-R,9.d.,Securitization (SSFA): All other on-balance sheet exposures,mdrm_code,BHCKS490,,2014-03-31,Grid line; other columns present: BQTU
y9c,HC-R,9.d.,LESS: AOCI from defined benefit postretirement plans,call_mdrm,RCFAP847,,2014-03-31,
y9c,HC-R,9.d.,Securitization (SSFA): All other on-balance sheet exposures,call_mdrm,RCFDS490,,2014-03-31,Grid line; other columns present: BQTU
y9c,HC-R,9.e.,LESS: Net unrealized gains (losses) on HTM securities in AOCI,mdrm_code,BHCAP848,,2014-03-31,
y9c,HC-R,9.e.,LESS: Net unrealized gains (losses) on HTM securities in AOCI,call_mdrm,RCFAP848,,2014-03-31,
y9c,HC-R,9.f.,LESS: Cash flow hedge gain/loss on non-fair-value items (opt-out=0 only),mdrm_code,BHCAP849,,2014-03-31,
y9c,HC-R,9.f.,LESS: Cash flow hedge gain/loss on non-fair-value items (opt-out=0 only),call_mdrm,RCFAP849,,2014-03-31,
y9c,HC-R,M.1.,Memo: Current credit exposure across all derivative contracts,mdrm_code,BHCKG642,,2014-03-31,
y9c,HC-R,M.1.,Memo: Current credit exposure across all derivative contracts,call_mdrm,RCFDG642,,2014-03-31,
y9c,HC-R,M.2.a.,Memo: Notional - interest rate (remaining maturity),mdrm_code,BHCKS582,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.2.a.,Memo: Notional - interest rate (remaining maturity),call_mdrm,RCFDS582,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.2.b.,Memo: Notional - foreign exchange rate and gold,mdrm_code,BHCKS585,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.2.b.,Memo: Notional - foreign exchange rate and gold,call_mdrm,RCFDS585,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.2.c.,Memo: Notional - credit (investment grade reference asset),mdrm_code,BHCKS588,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.2.c.,Memo: Notional - credit (investment grade reference asset),call_mdrm,RCFDS588,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.2.d.,Memo: Notional - credit (non-investment grade reference asset),mdrm_code,BHCKS591,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.2.d.,Memo: Notional - credit (non-investment grade reference asset),call_mdrm,RCFDS591,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.2.e.,Memo: Notional - equity,mdrm_code,BHCKS594,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.2.e.,Memo: Notional - equity,call_mdrm,RCFDS594,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.2.f.,Memo: Notional - precious metals (except gold),mdrm_code,BHCKS597,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.2.f.,Memo: Notional - precious metals (except gold),call_mdrm,RCFDS597,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.2.g.,Memo: Notional - other,mdrm_code,BHCKS600,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.2.g.,Memo: Notional - other,call_mdrm,RCFDS600,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.3.a.,Memo: Notional by maturity band - interest rate,mdrm_code,BHCKS603,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.3.a.,Memo: Notional by maturity band - interest rate,call_mdrm,RCFDS603,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.3.b.,Memo: Notional by maturity band - foreign exchange rate and gold,mdrm_code,BHCKS606,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.3.b.,Memo: Notional by maturity band - foreign exchange rate and gold,call_mdrm,RCFDS606,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.3.c.,Memo: Notional by maturity band - credit (investment grade),mdrm_code,BHCKS609,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.3.c.,Memo: Notional by maturity band - credit (investment grade),call_mdrm,RCFDS609,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.3.d.,Memo: Notional by maturity band - credit (non-investment grade),mdrm_code,BHCKS612,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.3.d.,Memo: Notional by maturity band - credit (non-investment grade),call_mdrm,RCFDS612,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.3.e.,Memo: Notional by maturity band - equity,mdrm_code,BHCKS615,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.3.e.,Memo: Notional by maturity band - equity,call_mdrm,RCFDS615,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.3.f.,Memo: Notional by maturity band - precious metals (except gold),mdrm_code,BHCKS618,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.3.f.,Memo: Notional by maturity band - precious metals (except gold),call_mdrm,RCFDS618,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.3.g.,Memo: Notional by maturity band - other,mdrm_code,BHCKS621,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.3.g.,Memo: Notional by maturity band - other,call_mdrm,RCFDS621,,2014-03-31,Grid line; other columns present: BC
y9c,HC-R,M.4.,Memo: Standardized market RWA attributable to specific risk,mdrm_code,BHCKS624,,2014-03-31,
y9c,HC-R,M.5.a.,Memo: AACL - loans and leases held for investment,mdrm_code,BHCKJJ30,,2014-03-31,
y9c,HC-R,M.5.a.,Memo: AACL - loans and leases held for investment,call_mdrm,RCFDJJ30,,2014-03-31,
y9c,HC-R,M.5.b.,Memo: AACL - held-to-maturity debt securities,mdrm_code,BHCKJJ31,,2014-03-31,
y9c,HC-R,M.5.b.,Memo: AACL - held-to-maturity debt securities,call_mdrm,RCFDJJ31,,2014-03-31,
y9c,HC-R,M.5.c.,Memo: AACL - other financial assets measured at amortized cost,mdrm_code,BHCKJJ32,,2014-03-31,
y9c,HC-R,M.5.c.,Memo: AACL - other financial assets measured at amortized cost,call_mdrm,RCFDJJ32,,2014-03-31,
